danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.382,0.566,1,-8.915,1,0.0443,0.0296,0.0,0.334,0.11,131.9,4
0.628,0.94,10,-4.329,1,0.0935,0.0373,0.0,0.933,0.501,111.98,4
0.681,0.836,1,-4.784,1,0.0529,0.0416,2.83e-06,0.0155,0.893,93.03,4
0.368,0.643,5,-7.237,1,0.072,0.256,0.0,0.138,0.234,100.056,4
0.34,0.788,1,-6.722,1,0.0615,0.292,0.0,0.0566,0.554,99.502,3
0.409,0.453,10,-7.562,1,0.0393,0.82,0.0,0.246,0.401,123.959,4
0.496,0.937,8,-6.472,1,0.123,0.423,0.0,0.222,0.508,169.465,4
0.696,0.874,6,-8.785,1,0.046,0.329,0.0,0.167,0.781,121.106,4
0.678,0.781,11,-8.989,1,0.0519,0.133,0.0,0.446,0.854,101.817,4
0.63,0.945,5,-7.149,1,0.0362,0.158,0.0,0.312,0.738,96.997,4
0.667,0.969,11,-4.964,1,0.0531,0.154,0.0,0.642,0.796,106.995,4
0.534,0.572,1,-7.406,1,0.0296,0.171,0.0,0.352,0.13,98.2,4
0.668,0.684,5,-6.63,0,0.0645,0.0234,0.0,0.117,0.561,126.033,4
0.403,0.457,2,-8.975,1,0.0379,0.124,0.0,0.183,0.314,112.323,4
0.738,0.957,10,-5.724,0,0.118,0.0121,0.0,0.31,0.575,104.942,4
0.7,0.913,10,-2.715,0,0.0568,0.103,1.54e-06,0.391,0.819,123.01,4
0.529,0.936,1,-5.913,1,0.0726,0.159,0.0,0.942,0.766,106.498,4
0.368,0.495,5,-7.543,1,0.032,0.31,0.0,0.255,0.144,81.09,4
0.441,0.91,8,-4.01,1,0.232,0.0483,6.36e-05,0.695,0.576,101.515,4
0.665,0.957,1,-6.071,1,0.141,0.0292,0.0,0.0851,0.503,115.063,4
0.627,0.977,5,-3.397,0,0.231,0.288,0.0,0.352,0.345,128.014,4
0.759,0.951,5,-4.659,0,0.0811,0.106,1.05e-05,0.954,0.743,110.881,4
0.641,0.67,6,-6.514,1,0.0876,0.383,0.0,0.152,0.758,116.578,4
0.413,0.929,8,-4.105,1,0.101,0.0115,0.0,0.292,0.235,106.655,4
0.526,0.434,0,-9.841,0,0.0422,0.406,0.0,0.115,0.232,117.839,4
0.616,0.965,1,-6.1,1,0.186,0.258,0.0,0.626,0.415,113.022,4
0.723,0.884,7,-4.739,1,0.139,0.0182,0.0,0.358,0.747,100.033,4
0.552,0.51,10,-8.3,1,0.0381,0.557,0.0,0.125,0.372,89.079,4
0.296,0.719,1,-4.815,1,0.0652,0.0392,0.0,0.124,0.321,81.65,3
0.625,0.912,0,-5.013,1,0.132,0.101,0.0,0.843,0.68,102.016,4
0.485,0.867,10,-4.937,0,0.224,0.0539,0.000208,0.127,0.845,85.55,4
0.605,0.784,5,-5.701,1,0.094,0.135,0.0,0.839,0.565,80.992,4
0.325,0.682,10,-6.419,0,0.0551,0.422,0.0,0.946,0.324,97.597,4
0.326,0.623,4,-6.601,1,0.036,0.234,1.36e-06,0.142,0.282,73.458,4
0.764,0.829,1,-6.296,1,0.0327,0.00719,0.0,0.308,0.947,104.995,4
0.409,0.605,4,-5.842,0,0.0354,0.346,0.0,0.537,0.186,87.047,4
0.596,0.875,7,-4.036,0,0.135,0.335,0.0,0.27,0.544,130.054,4
0.415,0.927,5,-4.417,0,0.176,0.201,0.0,0.272,0.734,206.983,4
0.588,0.857,0,-5.835,0,0.0385,0.0151,0.0,0.263,0.542,103.056,4
0.61,0.882,1,-6.115,1,0.0995,0.144,0.0,0.374,0.756,128.964,4
0.645,0.804,1,-4.113,0,0.113,0.267,0.0,0.409,0.607,98.706,4
0.296,0.848,10,-4.908,1,0.0833,0.154,0.0,0.6,0.26,133.866,4
0.466,0.878,1,-4.78,1,0.266,0.602,0.0,0.549,0.66,107.23,5
0.487,0.829,1,-6.099,1,0.465,0.257,0.0,0.976,0.493,179.786,4
0.664,0.953,1,-6.341,1,0.14,0.0282,0.0,0.073,0.508,115.049,4
0.764,0.763,6,-5.636,1,0.0911,0.085,0.0,0.0766,0.927,90.008,4
0.414,0.886,8,-3.938,1,0.107,0.00721,0.0,0.118,0.583,174.959,4
0.516,0.7,8,-4.826,1,0.0665,0.318,0.0,0.359,0.569,159.906,4
0.593,0.849,9,-4.83,1,0.0663,0.0181,0.0,0.165,0.424,124.986,4
0.668,0.546,0,-7.479,1,0.0799,0.242,0.0,0.143,0.488,83.93,4
0.369,0.856,7,-4.982,1,0.148,0.00908,0.0,0.299,0.325,173.042,4
0.345,0.482,8,-12.946,1,0.0448,0.0588,0.0,0.317,0.481,68.384,3
0.324,0.579,2,-7.964,1,0.0473,0.136,1.24e-06,0.112,0.401,144.859,3
0.641,0.689,1,-5.938,0,0.155,0.268,0.0,0.185,0.806,91.805,4
0.337,0.708,0,-5.806,1,0.0747,0.51,0.0,0.0784,0.441,91.598,4
0.577,0.846,1,-7.001,1,0.264,0.0976,0.0,0.365,0.508,129.47,4
0.433,0.688,6,-6.062,1,0.0562,0.0922,0.0,0.35,0.235,113.924,4
0.432,0.885,7,-5.219,1,0.206,0.293,0.0,0.38,0.287,90.658,4
0.715,0.502,0,-5.674,1,0.0453,0.102,0.0,0.682,0.59,110.007,4
0.606,0.834,5,-5.308,0,0.235,0.357,0.0,0.0445,0.798,91.985,4
0.658,0.935,1,-5.891,1,0.108,0.0112,0.0,0.688,0.734,132.018,4
0.806,0.515,6,-5.948,1,0.103,0.0931,0.0,0.0828,0.573,125.004,4
0.511,0.846,1,-3.728,1,0.258,0.628,0.0,0.11,0.898,78.048,4
0.402,0.643,10,-3.884,1,0.0589,0.347,0.0,0.603,0.379,114.479,3
0.487,0.961,8,-4.287,1,0.308,0.0674,0.0,0.373,0.606,158.022,4
0.663,0.859,1,-5.701,1,0.101,0.25,0.0,0.721,0.692,105.016,4
0.508,0.304,1,-11.672,1,0.0337,0.777,0.0,0.178,0.154,102.739,4
0.664,0.686,8,-11.651,1,0.112,0.295,1.17e-05,0.922,0.62,122.218,4
0.591,0.4,5,-11.032,1,0.132,0.772,0.0,0.359,0.62,171.803,3
0.531,0.502,2,-8.137,1,0.0648,0.295,0.0,0.583,0.132,115.834,4
0.532,0.809,10,-5.528,0,0.0724,0.176,0.0,0.67,0.513,130.452,3
0.666,0.816,5,-3.951,0,0.11,0.0752,0.0,0.128,0.522,112.478,3
0.425,0.895,1,-3.476,1,0.218,0.255,8.18e-05,0.109,0.497,143.599,3
0.367,0.497,8,-14.535,0,0.175,0.414,5.56e-06,0.137,0.196,103.606,4
0.694,0.613,1,-13.957,1,0.079,0.423,0.000132,0.0509,0.761,116.353,1
0.343,0.98,8,-5.85,1,0.167,0.334,1.37e-05,0.869,0.553,167.628,4
0.566,0.936,10,-6.726,0,0.0945,0.0485,0.0,0.966,0.672,189.232,4
0.381,0.892,7,-5.488,1,0.179,0.491,0.0,0.842,0.583,77.956,4
0.634,0.842,1,-6.389,1,0.0479,0.151,0.0,0.804,0.892,94.015,4
0.63,0.917,8,-6.517,1,0.11,0.468,0.0118,0.366,0.388,112.022,4
0.498,0.874,1,-4.941,1,0.298,0.201,0.0,0.871,0.42,117.993,4
0.582,0.889,1,-7.825,1,0.0902,0.297,0.0,0.567,0.541,110.275,4
0.486,0.515,0,-8.211,1,0.0395,0.494,0.0,0.179,0.497,84.417,4
0.319,0.704,2,-5.659,1,0.311,0.273,0.0,0.062,0.641,179.865,4
0.581,0.76,5,-6.852,0,0.08,0.393,1.48e-06,0.396,0.628,121.179,4
0.644,0.257,1,-15.675,1,0.0282,0.695,0.0,0.0715,0.317,105.695,4
0.447,0.552,5,-6.074,0,0.0336,0.118,1.26e-06,0.632,0.112,143.822,4
0.51,0.81,1,-6.039,1,0.221,0.0932,0.0,0.481,0.857,206.125,4
0.615,0.981,8,-4.347,1,0.222,0.0915,9.21e-06,0.857,0.407,161.938,4
0.599,0.905,3,-5.641,0,0.0923,0.0698,0.0,0.351,0.52,126.931,4
0.792,0.827,8,-5.847,1,0.133,0.178,0.0,0.973,0.796,107.938,4
0.545,0.216,7,-14.871,0,0.0673,0.843,0.0,0.134,0.348,79.992,4
0.647,0.774,1,-3.602,1,0.133,0.202,0.0,0.0376,0.576,80.079,4
0.403,0.969,1,-4.932,1,0.18,0.0488,0.0,0.681,0.269,99.94,4
0.662,0.954,6,-4.008,1,0.166,0.0549,0.0,0.983,0.595,138.006,4
0.507,0.91,10,-3.058,0,0.25,0.12,0.0,0.076,0.503,124.592,4
0.604,0.947,1,-6.792,1,0.141,0.00181,0.0,0.153,0.437,144.964,4
0.655,0.954,1,-3.813,1,0.0888,0.0601,0.0,0.326,0.612,127.988,4
0.46,0.285,5,-17.315,1,0.131,0.775,1.21e-06,0.15,0.448,125.941,3
0.455,0.965,8,-6.757,1,0.162,0.0562,0.0,0.648,0.437,109.233,4
0.345,0.659,5,-6.496,1,0.0492,0.0994,0.0,0.731,0.267,123.38,3
0.453,0.656,7,-8.997,1,0.053,0.525,0.0,0.594,0.356,100.716,4
0.387,0.741,0,-7.967,1,0.135,0.353,0.0,0.123,0.582,166.638,3
0.444,0.967,0,-6.466,1,0.235,0.508,0.0,0.557,0.32,163.538,4
0.483,0.588,9,-6.278,1,0.0448,0.415,7.02e-06,0.0759,0.388,106.245,3
0.643,0.687,8,-6.221,1,0.0569,0.546,0.0,0.348,0.327,115.092,4
0.233,0.635,4,-4.496,1,0.0379,0.281,0.0,0.17,0.283,70.327,4
0.583,0.582,1,-7.143,0,0.381,0.329,0.0,0.18,0.466,73.872,4
0.531,0.874,11,-4.988,1,0.0746,0.377,0.0,0.0672,0.487,88.957,4
0.451,0.611,11,-6.577,0,0.0979,0.202,0.0,0.277,0.39,142.05,4
0.518,0.708,10,-6.843,1,0.0539,0.596,2.29e-06,0.305,0.655,171.101,4
0.489,0.583,6,-5.587,0,0.0348,0.114,2.56e-06,0.632,0.235,71.921,4
0.69,0.566,6,-6.889,1,0.0449,0.396,0.0,0.101,0.596,100.73,3
0.291,0.346,1,-9.54,0,0.0471,0.598,0.0,0.452,0.092,83.709,1
0.68,0.596,0,-5.53,1,0.0411,0.319,0.0,0.107,0.395,115.996,4
0.309,0.68,1,-5.112,1,0.037,0.0413,0.0,0.431,0.192,82.606,4
0.487,0.57,7,-6.709,1,0.0644,0.389,0.0,0.692,0.298,131.781,4
0.382,0.384,10,-9.712,1,0.0858,0.779,0.0,0.965,0.475,86.428,4
0.385,0.589,0,-6.896,1,0.0387,0.231,0.0,0.325,0.189,97.321,4
0.648,0.906,1,-5.011,1,0.176,0.0255,0.0,0.0532,0.759,90.027,4
0.597,0.311,4,-17.27,1,0.144,0.476,0.0,0.243,0.607,148.173,4
0.447,0.328,10,-10.999,1,0.0342,0.735,0.0,0.0589,0.123,125.257,4
0.522,0.625,2,-6.738,0,0.0322,0.0853,0.0,0.0786,0.199,103.075,3
0.673,0.772,1,-5.976,1,0.0513,0.0785,0.0,0.291,0.446,112.724,4
0.31,0.491,0,-6.582,1,0.0512,0.647,0.0,0.126,0.244,96.031,4
0.571,0.761,7,-6.292,1,0.208,0.19,0.0,0.0474,0.895,168.491,4
0.568,0.438,8,-10.571,1,0.12,0.312,4.87e-06,0.0995,0.475,140.767,4
0.556,0.543,6,-9.243,1,0.0434,0.0551,3.92e-05,0.796,0.272,116.911,3
0.517,0.347,5,-9.465,1,0.0382,0.295,0.0,0.921,0.249,115.86,4
0.714,0.727,8,-4.852,0,0.165,0.448,0.0,0.102,0.872,86.991,4
0.659,0.533,0,-11.581,1,0.0519,0.579,0.00138,0.126,0.675,114.475,1
0.603,0.664,2,-7.568,1,0.0699,0.334,4.13e-06,0.324,0.571,96.618,4
0.731,0.763,1,-7.765,1,0.279,0.303,0.0,0.967,0.652,126.001,4
0.662,0.901,5,-5.216,0,0.087,0.454,0.0,0.683,0.86,80.7,4
0.678,0.946,10,-5.86,0,0.217,0.0227,0.00375,0.594,0.704,151.025,4
0.53,0.576,7,-9.541,1,0.032,0.0672,0.0,0.106,0.229,95.019,4
0.645,0.8,11,-8.33,1,0.0988,0.0382,0.0,0.196,0.752,128.006,4
0.684,0.952,8,-4.206,1,0.212,0.12,0.0,0.775,0.577,111.231,4
0.601,0.897,1,-3.958,1,0.147,0.0891,0.0,0.558,0.481,116.916,4
0.471,0.599,6,-8.552,0,0.0859,0.443,0.0,0.774,0.424,119.18,3
0.565,0.93,2,-5.073,1,0.254,0.304,0.0,0.455,0.645,146.015,4
0.39,0.952,1,-4.359,1,0.144,0.136,1.22e-06,0.423,0.548,142.093,4
0.513,0.683,2,-4.005,1,0.0553,0.239,0.0,0.0914,0.234,74.089,4
0.648,0.677,2,-3.955,1,0.182,0.326,0.0,0.152,0.754,78.972,4
0.398,0.821,0,-9.383,0,0.239,0.013,8.59e-05,0.783,0.348,89.422,4
0.457,0.504,10,-11.913,1,0.0502,0.349,0.0,0.155,0.422,112.177,4
0.56,0.359,5,-10.842,1,0.0265,0.26,2.47e-05,0.167,0.253,81.141,4
0.345,0.466,7,-9.219,1,0.131,0.41,0.0,0.305,0.291,82.829,3
0.688,0.941,8,-7.733,1,0.0296,0.00714,0.522,0.136,0.884,107.955,4
0.527,0.766,5,-10.422,1,0.254,0.967,4.97e-06,0.977,0.393,136.56,4
0.507,0.98,11,-1.582,1,0.214,0.0905,6.59e-06,0.337,0.503,186.894,4
0.522,0.701,9,-6.774,1,0.142,0.11,0.0,0.795,0.548,157.698,4
0.732,0.351,8,-8.916,1,0.0429,0.28,0.0,0.5,0.415,115.877,4
0.641,0.645,0,-7.04,1,0.056,0.558,0.0,0.0982,0.869,94.163,4
0.506,0.978,10,-3.081,1,0.257,0.00255,0.0,0.214,0.527,82.033,4
0.638,0.851,6,-8.233,1,0.0331,0.192,0.0,0.157,0.676,96.567,4
0.43,0.903,1,-7.099,1,0.109,0.00115,0.0,0.378,0.544,84.75,4
0.546,0.458,1,-10.585,1,0.0685,0.309,0.0,0.256,0.146,120.014,4
0.331,0.431,8,-9.228,1,0.045,0.135,0.0,0.611,0.307,95.191,4
0.474,0.879,8,-5.555,1,0.273,0.0054,0.0,0.121,0.681,187.464,4
0.536,0.398,9,-11.087,1,0.0409,0.136,9.12e-06,0.0947,0.152,110.618,3
0.501,0.834,6,-4.161,0,0.0748,0.0256,0.0,0.104,0.215,80.129,4
0.315,0.652,3,-6.88,1,0.0566,0.19,0.0,0.637,0.396,109.792,3
0.357,0.531,1,-6.939,1,0.0466,0.123,0.0,0.114,0.236,85.928,5
0.409,0.349,9,-8.53,0,0.0497,0.483,0.0,0.133,0.287,111.894,4
0.548,0.225,4,-12.079,0,0.082,0.527,0.0,0.146,0.211,133.057,4
0.513,0.355,11,-9.915,1,0.0866,0.911,0.0,0.521,0.539,134.073,4
0.34,0.26,10,-10.626,0,0.0425,0.467,0.0,0.0889,0.149,90.047,4
0.236,0.202,6,-12.233,1,0.0303,0.878,4.52e-06,0.191,0.0829,77.637,1
0.439,0.272,9,-12.379,1,0.0442,0.797,0.0,0.197,0.386,115.293,4
0.718,0.564,3,-8.59,0,0.108,0.571,0.0,0.106,0.49,109.008,4
0.315,0.929,0,-6.583,1,0.433,0.0638,0.0,0.337,0.404,180.394,4
0.428,0.723,8,-4.347,1,0.0462,0.0406,2.94e-06,0.178,0.238,129.861,4
0.285,0.713,1,-4.07,1,0.0493,0.626,0.0,0.0522,0.347,83.704,4
0.442,0.787,8,-4.17,1,0.0483,0.0128,1.02e-05,0.146,0.234,129.747,4
0.434,0.513,1,-8.276,1,0.0428,0.185,0.0,0.0928,0.225,112.161,4
0.282,0.699,7,-6.186,0,0.135,0.359,0.0,0.473,0.34,176.729,4
0.633,0.993,1,-4.177,1,0.186,0.0515,2.87e-05,0.334,0.516,155.001,4
0.482,0.945,8,-6.276,1,0.054,0.000712,2.07e-06,0.847,0.473,111.074,4
0.59,0.958,8,-3.255,0,0.169,0.0249,0.0,0.337,0.72,109.992,4
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,4
0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,4
0.65,0.801,8,-5.624,0,0.0764,0.0257,0.00239,0.0942,0.605,125.008,4
0.56,0.832,9,-6.432,0,0.0363,0.00953,0.00541,0.546,0.0818,126.0,4
0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,4
0.716,0.94,1,-5.443,1,0.0539,0.00799,0.728,0.0807,0.737,128.015,4
0.604,0.961,5,-7.349,0,0.0388,0.000385,0.85,0.253,0.677,128.009,4
0.762,0.895,8,-4.562,1,0.0737,0.00618,0.145,0.203,0.755,125.979,4
0.753,0.816,7,-6.576,1,0.0589,0.0102,0.587,0.152,0.376,128.005,4
0.747,0.616,3,-9.76,0,0.0324,0.176,0.116,0.143,0.908,131.975,4
0.608,0.739,10,-6.131,0,0.0376,0.00506,0.000397,0.13,0.301,130.025,4
0.827,0.974,3,-4.182,0,0.256,0.00529,0.00188,0.108,0.684,132.0,4
0.805,0.916,1,-7.161,1,0.148,0.00085,0.863,0.0498,0.0497,127.001,4
0.803,0.834,5,-5.491,0,0.0366,0.0162,0.00197,0.16,0.563,128.008,4
0.642,0.943,8,-6.87,1,0.0519,0.00134,0.085,0.155,0.44,128.005,4
0.788,0.906,10,-5.863,0,0.0382,0.0222,0.00283,0.0822,0.811,128.004,4
0.762,0.942,9,-6.432,0,0.038,0.586,0.764,0.115,0.038,120.0,4
0.802,0.737,1,-9.078,1,0.0561,0.0621,0.0697,0.0862,0.217,125.987,4
0.817,0.67,8,-6.315,0,0.0545,0.156,0.168,0.111,0.712,125.972,4
0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.047,4
0.682,0.882,0,-4.5,1,0.0543,0.00521,0.0194,0.571,0.103,174.052,4
0.82,0.895,4,-7.551,0,0.0976,0.147,0.649,0.31,0.633,128.014,4
0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,4
0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4
0.691,0.813,10,-6.595,0,0.0611,0.575,0.476,0.179,0.0344,121.972,4
0.504,0.915,10,-5.38,0,0.0494,0.00123,0.0163,0.331,0.49,126.979,4
0.778,0.886,6,-6.697,0,0.0726,0.00937,0.365,0.0873,0.578,128.002,4
0.803,0.922,6,-6.487,0,0.0447,0.0136,0.777,0.146,0.796,126.021,4
0.747,0.657,0,-7.652,1,0.0912,0.0967,0.00497,0.278,0.397,128.037,4
0.647,0.992,4,-2.748,0,0.0971,0.0248,0.106,0.156,0.555,124.0,4
0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4
0.771,0.967,9,-4.65,0,0.124,0.0241,0.226,0.357,0.46,125.999,4
0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,4
0.736,0.827,6,-3.902,0,0.0643,0.0199,0.00828,0.351,0.814,125.008,4
0.728,0.95,11,-4.216,0,0.0977,0.0055,0.00386,0.33,0.812,124.003,4
0.797,0.88,6,-5.722,0,0.0442,0.00298,0.574,0.183,0.357,125.996,4
0.885,0.55,11,-5.948,0,0.0539,0.111,0.00286,0.371,0.674,130.011,4
0.809,0.953,1,-4.793,0,0.048,0.00439,0.312,0.312,0.873,125.008,4
0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,4
0.735,0.92,11,-6.971,0,0.0526,0.0401,0.816,0.0853,0.35,126.044,4
0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,4
0.842,0.673,9,-6.068,1,0.068,0.0307,0.0197,0.058,0.354,128.99,4
0.756,0.748,11,-6.714,0,0.0511,0.000953,0.395,0.0749,0.678,126.076,4
0.745,0.85,6,-3.903,0,0.075,0.000285,0.0392,0.118,0.54,138.03,4
0.791,0.801,4,-6.344,0,0.07,0.00531,0.189,0.509,0.609,124.985,4
0.781,0.962,2,-6.11,1,0.0543,0.0925,0.136,0.11,0.807,127.987,4
0.778,0.877,11,-8.96,0,0.0463,0.000351,0.712,0.114,0.792,127.015,4
0.824,0.608,1,-8.51,1,0.0541,0.0541,0.241,0.0747,0.48,127.028,4
0.76,0.766,11,-7.167,0,0.0429,0.0281,0.619,0.128,0.469,130.022,4
0.693,0.878,6,-6.264,1,0.0386,0.0122,0.462,0.119,0.384,129.998,4
0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,4
0.698,0.869,11,-7.894,0,0.0644,0.00177,0.126,0.508,0.36,125.975,4
0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4
0.685,0.95,2,-4.547,1,0.0722,0.0013,0.598,0.037,0.683,129.99,4
0.821,0.833,6,-6.072,0,0.0722,0.0226,0.837,0.333,0.538,128.022,4
0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4
0.658,0.987,3,-4.697,0,0.0821,0.000537,0.912,0.736,0.156,126.019,4
0.661,0.95,2,-6.663,1,0.0875,0.0346,0.719,0.403,0.23,135.033,4
0.891,0.77,0,-8.391,1,0.123,0.0213,0.00157,0.213,0.855,129.004,4
0.803,0.807,5,-6.138,1,0.03,0.0335,2.76e-06,0.12,0.909,123.012,4
0.798,0.859,6,-5.352,0,0.0465,0.0482,0.553,0.115,0.514,127.004,4
0.817,0.974,5,-5.703,0,0.0473,0.00664,0.255,0.0651,0.973,126.006,4
0.676,0.812,2,-5.673,0,0.0418,0.0213,0.0165,0.666,0.393,120.006,4
0.718,0.854,4,-5.571,1,0.0671,0.016,0.516,0.169,0.873,130.031,4
0.767,0.864,3,-5.903,1,0.0469,0.0075,0.19,0.276,0.343,127.013,4
0.69,0.902,1,-7.331,0,0.104,0.0132,0.65,0.26,0.137,130.015,4
0.828,0.893,1,-3.344,1,0.0496,0.033,0.00535,0.0811,0.602,124.043,4
0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4
0.635,0.932,6,-6.998,0,0.0415,0.00934,0.00986,0.295,0.407,124.033,4
0.803,0.952,6,-5.077,0,0.0904,0.0113,0.882,0.0877,0.0369,129.005,4
0.833,0.886,11,-6.767,1,0.0573,0.000431,0.00451,0.11,0.604,122.025,4
0.761,0.867,2,-6.168,1,0.0499,0.259,0.615,0.0689,0.679,126.03,4
0.801,0.601,5,-6.416,0,0.0744,0.0449,0.00485,0.159,0.426,122.004,4
0.698,0.87,4,-5.278,0,0.039,0.0683,0.147,0.1,0.398,127.937,4
0.803,0.823,2,-5.968,1,0.0598,0.00596,0.0012,0.336,0.769,124.998,4
0.762,0.707,10,-7.306,0,0.0437,0.00251,0.00685,0.073,0.717,124.956,4
0.677,0.883,9,-8.222,0,0.0486,0.0282,0.886,0.363,0.44,127.002,4
0.723,0.994,9,-5.195,1,0.076,0.000727,0.701,0.346,0.284,125.049,4
0.814,0.675,10,-6.761,0,0.042,0.00577,0.0818,0.0956,0.776,125.0,4
0.741,0.726,11,-6.404,0,0.0462,0.021,0.776,0.0776,0.37,124.009,4
0.789,0.692,3,-5.966,0,0.0475,0.001,0.861,0.0505,0.774,121.998,4
0.674,0.815,7,-6.501,0,0.0334,0.00246,0.000435,0.094,0.204,132.032,4
0.828,0.769,6,-10.409,1,0.0828,0.000141,0.741,0.184,0.73,133.055,4
0.801,0.96,8,-5.534,1,0.264,0.0284,0.877,0.0985,0.101,126.045,4
0.803,0.935,4,-4.915,0,0.032,0.0145,0.191,0.296,0.738,124.008,4
0.729,0.955,5,-5.474,0,0.0518,0.0254,0.562,0.052,0.927,123.027,4
0.845,0.71,0,-7.704,0,0.0495,0.0404,0.0191,0.114,0.636,125.015,4
0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.724,125.989,4
0.838,0.88,1,-5.641,0,0.0625,0.00824,0.0253,0.0613,0.37,127.962,4
0.765,0.694,5,-4.344,0,0.0656,0.00354,0.0,0.268,0.737,127.944,4
0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125.0,4
0.813,0.669,8,-6.827,1,0.092,0.00675,0.107,0.36,0.508,124.007,4
0.771,0.939,7,-5.145,1,0.158,0.0339,0.000157,0.149,0.635,126.036,4
0.657,0.788,1,-7.209,1,0.0429,0.0205,0.161,0.073,0.455,125.997,4
0.698,0.915,7,-5.019,1,0.0407,0.00441,0.812,0.275,0.427,125.014,4
0.666,0.906,0,-4.938,1,0.0446,0.0196,0.000346,0.0947,0.659,120.94,4
0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,4
0.544,0.856,5,-6.84,0,0.0314,0.00162,0.818,0.0763,0.233,125.992,4
0.78,0.863,9,-5.425,0,0.0384,0.0686,0.284,0.316,0.735,124.004,4
0.749,0.74,10,-8.528,0,0.0313,0.0005,0.154,0.112,0.887,128.012,4
0.803,0.932,0,-7.123,1,0.0912,0.0225,0.581,0.078,0.726,124.963,4
0.73,0.849,2,-6.899,1,0.0378,0.00172,0.82,0.159,0.688,125.99,4
0.457,0.219,8,-15.325,0,0.0385,0.545,0.00098,0.0681,0.62,168.55,5
0.923,0.679,8,-14.019,1,0.0888,0.428,0.000131,0.0908,0.965,103.017,4
0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,4
0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,4
0.312,0.946,4,-3.209,0,0.107,0.00749,2.93e-06,0.288,0.297,189.892,4
0.407,0.876,8,-4.145,1,0.0529,0.000254,0.00265,0.215,0.521,116.335,3
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4
0.428,0.943,0,-4.129,1,0.0798,0.00162,0.0,0.814,0.605,152.041,4
0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4
0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,4
0.485,0.987,4,-3.1,1,0.0738,2.08e-05,0.0,0.267,0.272,123.576,4
0.547,0.958,9,-2.448,0,0.121,0.0035,7.96e-06,0.132,0.452,149.979,4
0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3
0.653,0.966,9,-4.236,0,0.0598,0.00287,0.0026,0.143,0.874,126.921,4
0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,4
0.604,0.931,9,-3.326,1,0.175,0.00516,0.0,0.271,0.682,96.249,4
0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,4
0.392,0.965,10,-4.441,0,0.063,6.97e-05,0.0427,0.106,0.298,167.094,4
0.235,0.86,4,-2.842,0,0.0561,0.00272,0.0969,0.388,0.342,127.788,4
0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
0.49,0.63,10,-3.775,0,0.0352,0.215,0.0,0.122,0.205,117.949,4
0.492,0.887,9,-5.116,1,0.0441,0.000116,0.000777,0.126,0.423,148.04,4
0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
0.505,0.929,9,-4.69,0,0.0529,0.00068,0.0,0.167,0.419,77.991,4
0.47,0.964,4,-2.839,0,0.09,0.00171,0.00112,0.107,0.264,76.969,4
0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4
0.461,0.979,11,-2.381,1,0.2,0.00271,3.07e-06,0.118,0.346,103.904,4
0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,4
