danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.805,0.808,7,-7.367,0,0.134,0.0846,1.3e-06,0.358,0.903,104.999,audio_features,7CSebbAAlgMqngWpEkhBl5,spotify:track:7CSebbAAlgMqngWpEkhBl5,https://api.spotify.com/v1/tracks/7CSebbAAlgMqngWpEkhBl5,https://api.spotify.com/v1/audio-analysis/7CSebbAAlgMqngWpEkhBl5,294500,4
0.849,0.648,11,-8.572,0,0.0941,0.0188,0.715,0.0801,0.424,111.968,audio_features,7JC2I6zKONCvnr4HPlY9hi,spotify:track:7JC2I6zKONCvnr4HPlY9hi,https://api.spotify.com/v1/tracks/7JC2I6zKONCvnr4HPlY9hi,https://api.spotify.com/v1/audio-analysis/7JC2I6zKONCvnr4HPlY9hi,301995,4
0.72,0.653,1,-6.982,1,0.339,0.101,0.00497,0.0974,0.531,168.187,audio_features,3KgLKqA9FGDXXhhxHHgZvX,spotify:track:3KgLKqA9FGDXXhhxHHgZvX,https://api.spotify.com/v1/tracks/3KgLKqA9FGDXXhhxHHgZvX,https://api.spotify.com/v1/audio-analysis/3KgLKqA9FGDXXhhxHHgZvX,206896,4
0.937,0.574,10,-10.38,1,0.111,0.173,0.00179,0.0855,0.915,113.006,audio_features,5lvKr1Tlivc0synzzGHjZ3,spotify:track:5lvKr1Tlivc0synzzGHjZ3,https://api.spotify.com/v1/tracks/5lvKr1Tlivc0synzzGHjZ3,https://api.spotify.com/v1/audio-analysis/5lvKr1Tlivc0synzzGHjZ3,301653,4
0.782,0.831,7,-8.483,1,0.1,0.258,0.191,0.0333,0.497,111.027,audio_features,1Xnf2h75C55EKU8H9msq7G,spotify:track:1Xnf2h75C55EKU8H9msq7G,https://api.spotify.com/v1/tracks/1Xnf2h75C55EKU8H9msq7G,https://api.spotify.com/v1/audio-analysis/1Xnf2h75C55EKU8H9msq7G,222453,4
0.643,0.883,2,-6.157,1,0.0303,0.141,0.944,0.217,0.422,102.016,audio_features,4a1fZPAqIORgRyd1cQCyqQ,spotify:track:4a1fZPAqIORgRyd1cQCyqQ,https://api.spotify.com/v1/tracks/4a1fZPAqIORgRyd1cQCyqQ,https://api.spotify.com/v1/audio-analysis/4a1fZPAqIORgRyd1cQCyqQ,246799,4
0.727,0.771,1,-9.374,1,0.0389,0.421,0.000108,0.0389,0.975,120.011,audio_features,2YBchQ1HhBQ7LpJBGAZ6yA,spotify:track:2YBchQ1HhBQ7LpJBGAZ6yA,https://api.spotify.com/v1/tracks/2YBchQ1HhBQ7LpJBGAZ6yA,https://api.spotify.com/v1/audio-analysis/2YBchQ1HhBQ7LpJBGAZ6yA,216770,3
0.823,0.74,5,-8.404,1,0.0497,0.064,0.787,0.0529,0.873,113.975,audio_features,2ohinF8keJDshzetGAK0GX,spotify:track:2ohinF8keJDshzetGAK0GX,https://api.spotify.com/v1/tracks/2ohinF8keJDshzetGAK0GX,https://api.spotify.com/v1/audio-analysis/2ohinF8keJDshzetGAK0GX,349257,4
0.681,0.519,8,-10.088,1,0.22,0.629,0.43,0.0552,0.964,118.541,audio_features,2Cy0ioc23ZFoQS4eeKNxmS,spotify:track:2Cy0ioc23ZFoQS4eeKNxmS,https://api.spotify.com/v1/tracks/2Cy0ioc23ZFoQS4eeKNxmS,https://api.spotify.com/v1/audio-analysis/2Cy0ioc23ZFoQS4eeKNxmS,224000,4
0.781,0.818,1,-7.374,1,0.0429,0.131,0.00314,0.103,0.942,130.003,audio_features,3U9NVmsEdrTutU49F1ykvf,spotify:track:3U9NVmsEdrTutU49F1ykvf,https://api.spotify.com/v1/tracks/3U9NVmsEdrTutU49F1ykvf,https://api.spotify.com/v1/audio-analysis/3U9NVmsEdrTutU49F1ykvf,252889,4
0.72,0.487,2,-6.71,1,0.0364,0.626,0.926,0.136,0.73,96.989,audio_features,46TKHBSVXIOYjfi3pp6X7F,spotify:track:46TKHBSVXIOYjfi3pp6X7F,https://api.spotify.com/v1/tracks/46TKHBSVXIOYjfi3pp6X7F,https://api.spotify.com/v1/audio-analysis/46TKHBSVXIOYjfi3pp6X7F,308733,3
